node1	node1;label	label	node2
Q20108771	'Republic of Alexandria'@en	count	7
Q2037501	'Republic of Ploiești'@en	count	7
Q2048712	'Taifa of Rueda'@en	count	7
Q20512270	'Etiuni'@en	count	7
Q2056970	'Patna State'@en	count	7
Q20739561	'Yancai'@en	count	7
Q2076823	'Principality of Bidache'@en	count	7
Q2078249	'Britannic Empire'@en	count	7
Q21005050	'Kingdom of Morgannwg'@en	count	7
Q21075369	'Abarsal'@en	count	7
Q2128542	'Rairakhol State'@en	count	7
Q21849591	'Diggers Republic'@en	count	7
Q2191428	'Taifa of Jérica'@en	count	7
Q2214985	'Northern Liao'@en	count	7
Q2232777	'Taifa of Molina'@en	count	7
Q22338414	'Kingdom Saal'@en	count	7
Q2250546	'Taifa of Tavira'@en	count	7
Q22569992	'Kingdom Tzu\''@en	count	7
Q2300246	'Kingdom of Fez'@en	count	7
Q2338948	'County of Manresa'@en	count	7
Q2365056	'Lezgistan'@en	count	7
Q23668714	'Yatenga Kingdom'@en	count	7
Q2442581	'Dutch Loango-Angola'@en	count	7
Q2501055	'Beylik of Dilmaç'@en	count	7
Q25202872	'Bushi'@en	count	7
Q25421261	'Emirate of Adrar'@en	count	7
Q25536394	'Grand Duchy of Lithuania 1812'@en	count	7
Q2627602	'Mukhrani'@en	count	7
Q2670139	'Porhoët'@en	count	7
Q28517256	'Peruvian Republic'@en	count	7
Q2969231	'Liuqiu'@en	count	7
Q2976571	'County of Drenthe'@en	count	7
Q30592233	'Pahang Sultanate'@en	count	7
Q3106846	'Wajo Kingdom'@en	count	7
Q3332217	'Gorkha Kingdom'@en	count	7
Q3446126	'Ay kingdom'@en	count	7
Q3446167	'Kingdom of Derge'@en	count	7
Q3446213	'Pinya Kingdom'@en	count	7
Q3456423	'Republic of Volterra'@en	count	7
Q3503555	'Palembang Sultanate'@en	count	7
Q3591815	'Autonomous State of Iceland'@en	count	7
Q3765100	'Vishnukundina'@en	count	7
Q3813189	'Kasa kingdom'@en	count	7
Q4068252	'Tsebelda'@en	count	7
Q4105363	'Wahidi'@en	count	7
Q4110986	'viscountcy of Osona'@en	count	7
Q4121369	'Sharifate of Mecca'@en	count	7
Q4202348	'Yin'@en	count	7
Q426488	'March of Turin'@en	count	7
Q428634	'Lordship of Negroponte'@en	count	7
Q4363240	'Principality of Pir'@en	count	7
Q4401071	'Rajahnate of Cebu'@en	count	7
Q4401247	'Maynila'@en	count	7
Q4498927	'Khoy Khanate'@en	count	7
Q4527647	'Shuliavka Republic'@en	count	7
Q466433	'Karkota dynasty'@en	count	7
Q4802751	'Arzen'@en	count	7
Q4902206	'Bhurshut'@en	count	7
Q494625	'Usan'@en	count	7
Q50825947	'Daju kingdom'@en	count	7
Q5269336	'Dharmasraya'@en	count	7
Q5311360	'Duchy of Inowrocław'@en	count	7
Q5479650	'Franceville, New Hebrides'@en	count	7
Q56282578	'Uryankhay Republic'@en	count	7
Q5788450	'Restored Republic'@en	count	7
Q58482373	'lordship of Caymont'@en	count	7
Q616915	'Duchy of Poland (1138–1227)'@en	count	7
Q638522	'Ardalan'@en	count	7
Q6412624	'Kingdom of Mangalai'@en	count	7
Q6412670	'Kingdom of Ugu'@en	count	7
Q6430319	'Kontagora Emirate'@en	count	7
Q644979	'Blue Horde'@en	count	7
Q649262	'Arzawa'@en	count	7
Q665248	'Freistaat Schwenten'@en	count	7
Q6669561	'Chen Han'@en	count	7
Q67200271	'Democratic Republic of Mohéli'@en	count	7
Q6733951	'Mahi people'@en	count	7
Q6750512	'Mankessim Kingdom'@en	count	7
Q680530	'Principality of Terebovlia'@en	count	7
Q6821029	'Song (1355–1366)'@en	count	7
Q68257039	'State of Nicaragua'@en	count	7
Q6830639	'Dachanghe'@en	count	7
Q706488	'Kingdom of Middag'@en	count	7
Q717451	'Beylik of Lâdik'@en	count	7
Q727710	'Tabal'@en	count	7
Q7515161	'Siljik'@en	count	7
Q7636797	'Sultanate of Harar'@en	count	7
Q7903544	'Uukwanyama'@en	count	7
Q8050331	'Yaudheya'@en	count	7
Q807288	'Baraundha State'@en	count	7
Q831310	'Bethio'@en	count	7
Q835619	'Principality of the Briançonese'@en	count	7
Q862522	'Mossi Kingdoms'@en	count	7
Q868222	'County of Coimbra'@en	count	7
Q878717	'Bit Adini'@en	count	7
Q894995	'Baudh State'@en	count	7
Q909606	'Goryeong Gaya'@en	count	7
Q925899	'Shaib'@en	count	7
Q97060007	'Solomon Islands and Bismarck Archipelago'@en	count	7
Q10565487	'Chen princedom'@en	count	6
Q1061582	'Chan Santa Cruz'@en	count	6
Q106311455	'Duchy of St Sava'@en	count	6
Q106369135	'Ancient Kangleipak'@en	count	6
Q106597444	'history of ancient Mesopotamian empires'@en	count	6
Q107368497	'Đại Nam'@en	count	6
Q1078062	'Principality of Taranto'@en	count	6
Q1079109	'Calchfynydd'@en	count	6
Q10791211	'Kingdom of Mrauk U'@en	count	6
Q108868572	'independent First Syrian Republic'@en	count	6
Q111016259	'Sheikhsar State'@en	count	6
Q11175560	'Gaochang Kingdom (Qu clan)'@en	count	6
Q11180184	'Qi (Huang Chao)'@en	count	6
Q111971793	'Rulers of Lar'@en	count	6
Q1125793	'Mangyül Gungthang'@en	count	6
Q1166166	'Pagania'@en	count	6
Q11909242	'Beylik of Sinop'@en	count	6
Q11955494	'Yengan'@en	count	6
Q12031755	'Kingdom of Dazhou'@en	count	6
Q12491027	'Bali Kingdom'@en	count	6
Q12491035	'Kalinyamat Sultanate'@en	count	6
Q1254491	'Zobah'@en	count	6
Q12617434	'Jujomaguk'@en	count	6
Q13035917	'Republic of Kliprivier'@en	count	6
Q1330881	'Hamazi'@en	count	6
Q13375062	'Wahidi Azzan'@en	count	6
Q13638247	'Fugger'@en	count	6
Q1368026	'Lingnan'@en	count	6
Q1390749	'Sultanate of Rafai'@en	count	6
Q1395929	'Fante Confederacy'@en	count	6
Q1425000	'County of Amiens'@en	count	6
Q143737	'Gurgum'@en	count	6
Q14803080	'Jimara'@en	count	6
Q1483403	'Principality of Dukagjini'@en	count	6
Q1483480	'Prince of Sedan'@en	count	6
Q1483643	'Nakhon Si Thammarat Kingdom'@en	count	6
Q1486262	'Zamua'@en	count	6
Q1511207	'Matabele kingdom'@en	count	6
Q1557298	'Soran Emirate'@en	count	6
Q15898486	'Yong'@en	count	6
Q1591062	'Haushabi'@en	count	6
Q16261647	'Bijiguk'@en	count	6
Q16271387	'Sultanate of Singora'@en	count	6
Q1661685	'Indo-Sassanids'@en	count	6
Q16635043	'Principality of Vyshgorod'@en	count	6
Q16829979	'Domnonée'@en	count	6
Q16933165	'Duchy of Sandomierz'@en	count	6
Q17050280	'Kingdom of Kibi'@en	count	6
Q17076645	'Gauda Kingdom'@en	count	6
Q17080982	'Palistin'@en	count	6
Q1708400	'Duchy of Płock'@en	count	6
Q17166174	'Mbunda Kingdom'@en	count	6
Q1721466	'Kapitaï and Koba'@en	count	6
Q17523945	'Toltec Empire'@en	count	6
Q17526620	'Shirvanshahs\' State'@en	count	6
Q1792017	'Kummuh'@en	count	6
Q1968554	'Abazinia'@en	count	6
Q1975782	'Prince of Arches and Charleville'@en	count	6
Q20022345	'Western Huetar Kingdom'@en	count	6
Q2139081	'Kiang'@en	count	6
Q21530380	'Dar Qimr'@en	count	6
Q2235609	'Taifa of Huesca'@en	count	6
Q2331954	'Despotate of Arta'@en	count	6
Q2458078	'Cokossi'@en	count	6
Q25459978	'Kingdom of Bolaang Mongondow'@en	count	6
Q2603851	'Kingdom of Serbia'@en	count	6
Q2662180	'Qocho'@en	count	6
Q2732400	'Union of the Crowns'@en	count	6
Q2750894	'Imperial city of Regensburg'@en	count	6
Q28058158	'Madurai Nayak Kingdom'@en	count	6
Q28455836	'Pahang Kingdom'@en	count	6
Q28501433	'Free State of Costa Rica'@en	count	6
Q28597313	'Palatinate of Rhine'@en	count	6
Q287996	'Kingdom of Blambangan'@en	count	6
Q3090194	'Khasso'@en	count	6
Q31073142	'Emirate of Herat'@en	count	6
Q3350794	'Pundravardhana'@en	count	6
Q337767	'Wilusa'@en	count	6
Q3446152	'Kingdom of Bora Bora'@en	count	6
Q3446277	'Wang Doré'@en	count	6
Q3456472	'Republic of Metz'@en	count	6
Q3588910	'Kashgar Khanate'@en	count	6
Q3588911	'Emirate of Sijilmassa'@en	count	6
Q3591817	'Emirate of Abdelkader'@en	count	6
Q3715864	'Duchy of Bergamo'@en	count	6
Q4189498	'Zvenyhorod Principality'@en	count	6
Q42378126	'Kingdom of Setul Mambang Segara'@en	count	6
Q425405	'Kingdom of Khana'@en	count	6
Q43132080	'Kerman Seljuk Sultanate'@en	count	6
Q4325153	'Republic of the Novorossiysk'@en	count	6
Q4332415	'Four Oirats'@en	count	6
Q4338046	'Beylik of Osman'@en	count	6
Q4401176	'Ma-i'@en	count	6
Q4449685	'Beylik of Tacettin'@en	count	6
Q4517333	'Da Chu'@en	count	6
Q4522518	'Principality of Shaki'@en	count	6
Q4667453	'Abhira Kingdom'@en	count	6
Q4690373	'Afshar Beylik'@en	count	6
Q4773399	'Taw yağı'@en	count	6
Q48724193	'Pahang Kingdom'@en	count	6
Q48728257	'Kingdom of Besut Darul Iman'@en	count	6
Q4969562	'British Bencoolen'@en	count	6
Q5060314	'Pala'@en	count	6
Q51089496	'Nassau-Sonnenberg'@en	count	6
Q55229963	'Kingdom of Fazughli'@en	count	6
Q557392	'Eastern Kingdom of Women'@en	count	6
Q60043695	'Kingdom of Talamanca'@en	count	6
Q600562	'Mthethwa Paramountcy'@en	count	6
Q6056625	'Kingdom of Pacaca'@en	count	6
Q60838139	'Republic of Massa'@en	count	6
Q6201794	'Jin'@en	count	6
Q62070228	'Emirate of Homs'@en	count	6
Q6374014	'Kasanze Kingdom'@en	count	6
Q6412616	'Kingdom of Koya'@en	count	6
Q6488087	'Lapai Emirate'@en	count	6
Q65050489	'Sheikhdom of al-Hawra'@en	count	6
Q6773257	'Eastern Karakhanids Khanate'@en	count	6
Q6831903	'Daewiguk'@en	count	6
Q7245108	'Principality of Lebanon'@en	count	6
Q7245121	'Principality of Valona'@en	count	6
Q7260839	'Purang-Guge Kingdom'@en	count	6
Q7362320	'Peureulak'@en	count	6
Q7636790	'Sultanate of Bambao'@en	count	6
Q7636800	'Sultanate of Showa'@en	count	6
Q7675292	'Tagmadert'@en	count	6
Q7937982	'Viye'@en	count	6
Q799040	'Bahdinan'@en	count	6
Q806435	'Bang Assu'@en	count	6
Q823862	'Quwê'@en	count	6
Q85774522	'Jeypore Estate'@en	count	6
Q8842993	'United States of Central America'@en	count	6
Q897179	'Bavarian Nordgau'@en	count	6
Q91329095	'Kingdom of Burgundy'@en	count	6
Q918837	'Tianwan'@en	count	6
Q92621935	'Free State of Jones'@en	count	6
Q95408244	'Republic of Haiti (1820–1849)'@en	count	6
Q95982472	'Kingdom of Cilicia (ancient)'@en	count	6
Q973988	'Kingdom of Matamba'@en	count	6
Q98085401	'Kingdom of Mapungubwe'@en	count	6
Q986822	'Rozwi Empire'@en	count	6
Q1027122	'Pengwern'@en	count	5
Q104383185	'Rhodes'@en	count	5
Q104476046	'Sultanate of Bacan'@en	count	5
Q106568094	'Kingdom of Harar'@en	count	5
Q10747080	'Champanagara'@en	count	5
Q10878917	'Jiujiang'@en	count	5
Q10922467	'Tsongkha'@en	count	5
Q10935472	'Dacheng'@en	count	5
Q11097973	'Li Shu'@en	count	5
Q1111926	'Taqali'@en	count	5
Q1145367	'Fusang'@en	count	5
Q11578892	'Shule Kingdom'@en	count	5
Q1165594	'Dar Sila'@en	count	5
Q11710624	'I Rzeczpospolita'@en	count	5
Q11750543	'Duchy of Kuyavia'@en	count	5
Q1179260	'Dayuan'@en	count	5
Q1251175	'Dotawo'@en	count	5
Q12584242	'Gobiriguk'@en	count	5
Q12590812	'Dabeolguk'@en	count	5
Q12595272	'Morobiriguk'@en	count	5
Q12599093	'North Okjeo'@en	count	5
Q12599242	'Bulsabunsaguk'@en	count	5
Q12610676	'Eumjeupbeolguk'@en	count	5
Q13099593	'Soso Empire'@en	count	5
Q1332305	'Lavo Kingdom'@en	count	5
Q13563256	'Dalmatia'@en	count	5
Q1376303	'Malla'@en	count	5
Q154853	'Diauehi'@en	count	5
Q15695801	'Marquisate of Oristano'@en	count	5
Q15895314	'Zhai'@en	count	5
Q16086793	'Revolutionary Serbia'@en	count	5
Q16163029	'Sabeolguk'@en	count	5
Q16167036	'Mokjiguk'@en	count	5
Q16183455	'East Okjeo'@en	count	5
Q16187820	'Golbeolguk'@en	count	5
Q16188096	'Kingdom of Larantuka'@en	count	5
Q1632126	'Turdetania'@en	count	5
Q1661321	'Kingdom of Niumi'@en	count	5
Q16678116	'Moskovskoye gosudarstvo'@en	count	5
Q16880258	'Kingdom of Lingtsang'@en	count	5
Q17022251	'Sultanate of Kano'@en	count	5
Q17030053	'Han (208BC-200BC)'@en	count	5
Q17034965	'Linjiang'@en	count	5
Q17042434	'Solimana'@en	count	5
Q1763996	'Văn Lang'@en	count	5
Q1796221	'Mandara Kingdom'@en	count	5
Q19276517	'Kingdom of Persia'@en	count	5
Q1949848	'Angoche Sultanate'@en	count	5
Q19568936	'Kingdom of Nagash'@en	count	5
Q19568938	'Kingdom of Tankish'@en	count	5
Q1965778	'Sarir'@en	count	5
Q19855565	'Dazhong Kingdom'@en	count	5
Q20536461	'Vardan Khudahs'@en	count	5
Q2096441	'Subartu'@en	count	5
Q20978063	'Kingdom of New Spain'@en	count	5
Q21001782	'Kingdom of Leinster'@en	count	5
Q21409375	'North-Eastern Rus\''@en	count	5
Q21523635	'Kingdom of Ce'@en	count	5
Q21704200	'Kingdom of Parisos'@en	count	5
Q2219448	'Duchy of Saxony'@en	count	5
Q22343505	'Kingdom K\'antu'@en	count	5
Q24939253	'Mongyang State'@en	count	5
Q2499883	'Ura'@en	count	5
Q2526751	'Dál nAraidi'@en	count	5
Q25591771	'Chola empire'@en	count	5
Q2665398	'Matsya Kingdom'@en	count	5
Q27907706	'Shule Kingdom'@en	count	5
Q28163856	'Duchy of Surabaya'@en	count	5
Q28776699	'Later Sabeol'@en	count	5
Q3652371	'Abasgia'@en	count	5
Q3775345	'Beylik of Çubukoğulları'@en	count	5
Q3986684	'Chach'@en	count	5
Q4224853	'The Glinsky Principality'@en	count	5
Q4249540	'Qutqashen Sultanate'@en	count	5
Q4337218	'Kingdom of Orungu'@en	count	5
Q4406420	'Confederation of Madya-as'@en	count	5
Q4453007	'Tashkent Khanate'@en	count	5
Q4496560	'Hatti'@en	count	5
Q473353	'Ammon'@en	count	5
Q47499498	'Pre-Colonial Basutoland'@en	count	5
Q4778463	'Anziku Kingdom'@en	count	5
Q477900	'Parsua'@en	count	5
Q4783941	'Aram Rehob'@en	count	5
Q4899887	'Beylik of Tanrıbermiş'@en	count	5
Q491790	'The sultanate of Kirman Seljuks'@en	count	5
Q4985038	'Vettathunad'@en	count	5
Q5124792	'Civula'@en	count	5
Q514557	'Vest Recklinghausen'@en	count	5
Q5311378	'Duchy of Perugia'@en	count	5
Q600473	'Nakoku'@en	count	5
Q625649	'Aram-Damascus'@en	count	5
Q6412614	'Kingdom of Kapisi'@en	count	5
Q6412645	'Kingdom of Raigama'@en	count	5
Q6412672	'Kingdom of Uí Failghe'@en	count	5
Q6412684	'Kingdom of the Canary Islands'@en	count	5
Q6729587	'Magadha Kingdom'@en	count	5
Q6799844	'Mbwila'@en	count	5
Q695448	'Lajtabánság'@en	count	5
Q7054713	'North Caucasian Huns'@en	count	5
Q713397	'Dongye'@en	count	5
Q717703	'Dongbuyeo'@en	count	5
Q748876	'Kotokolia'@en	count	5
Q7636789	'Sultanate of Bale'@en	count	5
Q7636792	'Sultanate of Bazin'@en	count	5
Q7636798	'Sultanate of Jarin'@en	count	5
Q7636799	'Sultanate of Qata'@en	count	5
Q777779	'Kingdom of Awsan'@en	count	5
Q865584	'Princedom of Albania'@en	count	5
Q90303093	'Russian peripheral countries'@en	count	5
Q920527	'Britonia'@en	count	5
Q922190	'Shanshan'@en	count	5
Q929693	'Patria Nueva'@en	count	5
Q102133106	'Royaume du Nafana'@en	count	4
Q106881694	'Burmese kingdoms'@en	count	4
Q10931099	'Sai'@en	count	4
Q10935638	'Tai Republic'@en	count	4
Q1100893	'Domain of the Dejanović noble family'@en	count	4
Q11088223	'Ming Zheng'@en	count	4
Q111650663	'Minanga'@en	count	4
Q1149142	'Yuwen'@en	count	4
Q11909245	'Bezaume'@en	count	4
Q11909456	'Bit Agusi'@en	count	4
Q1194906	'Assaka'@en	count	4
Q12035643	'kingdom of Maroboduus'@en	count	4
Q12132241	'Naiman state'@en	count	4
Q12582633	'Gammunguk'@en	count	4
Q12583396	'Geonmaguk'@en	count	4
Q12584196	'Goriguk'@en	count	4
Q12584384	'Gojamidongguk'@en	count	4
Q12597397	'Balloguk'@en	count	4
Q12605505	'Angnoguk'@en	count	4
Q12607240	'Yeomnoguk'@en	count	4
Q12608943	'Uyuguk'@en	count	4
Q13534153	'Athens'@en	count	4
Q15214542	'Dangs'@en	count	4
Q1582792	'Mira'@en	count	4
Q15900712	'Li Guangchang'@en	count	4
Q16084290	'Illyrian Kingdom'@en	count	4
Q16164005	'Uhyumotakguk'@en	count	4
Q16171455	'Mioyamaguk'@en	count	4
Q16171516	'Chosandobiriguk'@en	count	4
Q1633698	'Hubushkia'@en	count	4
Q16836300	'Principality of Farghana'@en	count	4
Q17053216	'Principality of Ushrusana'@en	count	4
Q17068375	'Ramannadesa'@en	count	4
Q1800206	'Niani Empire'@en	count	4
Q18524206	'Kingdom of Tallo'@en	count	4
Q20076500	'Second Crimean Regional Government'@en	count	4
Q2097045	'Yelang'@en	count	4
Q2118309	'Poonch'@en	count	4
Q2166619	'Mong Mao'@en	count	4
Q2354842	'SAO Kninska Krajina'@en	count	4
Q246690	'Namri'@en	count	4
Q25053733	'Khasa Kingdom'@en	count	4
Q2582590	'Teispids'@en	count	4
Q25842407	'Michuholguk'@en	count	4
Q2594899	'Woolli'@en	count	4
Q2673941	'Salakanagara'@en	count	4
Q2778131	'Dizak'@en	count	4
Q28055530	'Principality of Iberia'@en	count	4
Q3133774	'Wahidi Haban'@en	count	4
Q3446156	'Buellt'@en	count	4
Q3446205	'Myinsaing Kingdom'@en	count	4
Q3446223	'Sagaing Kingdom'@en	count	4
Q3656404	'Despotate of Angelokastron and Lepanto'@en	count	4
Q3688464	'County of Novellara and Bagnolo'@en	count	4
Q3695735	'Corsican_Constitution'@en	count	4
Q424856	'Kingdom of al-Abwab'@en	count	4
Q4401026	'Kingdom of Namayan'@en	count	4
Q4495225	'Hamath'@en	count	4
Q4503615	'Tsebelda culture'@en	count	4
Q450736	'Alzi'@en	count	4
Q46465122	'Islamic states'@en	count	4
Q514271	'Republic of Heinzenland'@en	count	4
Q55609338	'Democratic People\'s Republic of Angola'@en	count	4
Q56376888	'Kingdom of the Aurès'@en	count	4
Q60023785	'United Republic of Cameroon'@en	count	4
Q60614780	'Kingdom of the Heruli'@en	count	4
Q6404540	'Qutlugh-Khanids'@en	count	4
Q6412603	'Kingdom of Iha'@en	count	4
Q6412632	'Kingdom of Ndulu'@en	count	4
Q65166389	'State of Ecuador'@en	count	4
Q6648074	'Chu'@en	count	4
Q6663923	'Locach'@en	count	4
Q6675294	'Janganguk'@en	count	4
Q7362066	'Roman Libya'@en	count	4
Q7365405	'Kole'@en	count	4
Q752265	'Seha River Land'@en	count	4
Q7638035	'Sumpa'@en	count	4
Q766411	'South African Republic'@en	count	4
Q791787	'Aussa Sultanate'@en	count	4
Q821546	'Bit Bahiani'@en	count	4
Q872301	'Serbian Empire of Jovan Nenad'@en	count	4
Q96337601	'Cultura Tarija'@en	count	4
Q9643578	'Kara Del'@en	count	4
Q96755166	'County of Meaux'@en	count	4
Q97059002	'Java and Madura'@en	count	4
Q10289365	'Getulia'@en	count	3
Q10379866	'Kingdom of Powo'@en	count	3
Q104869251	'Beda Sultanate'@en	count	3
Q107388196	'Ancient Moirang'@en	count	3
Q10885162	'Ito'@en	count	3
Q11060334	'Changshan'@en	count	3
Q110654992	'Khandesh Sultanate'@en	count	3
Q11301088	'Jibin'@en	count	3
Q11571391	'Gounuguo'@en	count	3
Q12491054	'Kingdom of Siang'@en	count	3
Q12582684	'Gamhaeguk'@en	count	3
Q1291229	'Hua'@en	count	3
Q1314592	'Laqe'@en	count	3
Q1332370	'Ellipi'@en	count	3
Q14164803	'Prince-Bishopric Fulda'@en	count	3
Q1489916	'Isuwa'@en	count	3
Q1519074	'Lands of Denmark'@en	count	3
Q1555101	'Western Guo'@en	count	3
Q16125570	'Aljund province'@en	count	3
Q16171705	'Chopalguk'@en	count	3
Q16178052	'Iseoguk'@en	count	3
Q16295095	'Tuwana'@en	count	3
Q16822366	'Banu Kathir'@en	count	3
Q17040704	'Gouding'@en	count	3
Q17059107	'Western Wei'@en	count	3
Q17061544	'Hengshan'@en	count	3
Q17524011	'Dardanian Kingdom'@en	count	3
Q1877562	'Mark Marmoutier'@en	count	3
Q1948254	'Mormaer of Moray'@en	count	3
Q19568935	'Kingdom of Belgin'@en	count	3
Q2004491	'Nuhašše'@en	count	3
Q2014166	'Oddiyana'@en	count	3
Q2074363	'Shupria'@en	count	3
Q20820118	'South Yemen'@en	count	3
Q2267498	'Xích Quỷ'@en	count	3
Q2460753	'Turira'@en	count	3
Q2502117	'Urua'@en	count	3
Q2536329	'Provisional Government of Belgium (1814-1815)'@en	count	3
Q2554365	'Wehali'@en	count	3
Q2568325	'Kuninda Kingdom'@en	count	3
Q2591393	'Jiaozhi'@en	count	3
Q2598512	'Xue'@en	count	3
Q2650123	'Tan'@en	count	3
Q2805491	'Lochlann'@en	count	3
Q28136352	'Cebrenia'@en	count	3
Q28419349	'Bakhatgarh'@en	count	3
Q28525144	'Kingdom of Colchis'@en	count	3
Q2988069	'Pan Pan'@en	count	3
Q3015833	'Sultanate of Dawaro'@en	count	3
Q31723	'Kingdom of Mauretania'@en	count	3
Q3347092	'Varendra'@en	count	3
Q3436066	'Qutaibi'@en	count	3
Q3443999	'Subeihi'@en	count	3
Q3651039	'Duchy of Racha'@en	count	3
Q3845404	'March of Fermo'@en	count	3
Q4064872	'Anarta Kingdom'@en	count	3
Q4093052	'Airstrike on Udbina Air Base'@en	count	3
Q4215328	'Karluk yabghu'@en	count	3
Q4272336	'Surparaka Kingdom'@en	count	3
Q4296376	'Misiminia'@en	count	3
Q4347782	'Skewbald Horde'@en	count	3
Q4348096	'Pekat'@en	count	3
Q4495832	'Harikela'@en	count	3
Q483421	'Meluhha'@en	count	3
Q4854092	'Brunswijk-Celle'@en	count	3
Q48775206	'Kingdom of Wala'@en	count	3
Q4987234	'Bulawayo'@en	count	3
Q5274236	'Didouyu'@en	count	3
Q56389709	'Poso'@en	count	3
Q56704734	'Parada Kingdom'@en	count	3
Q6358817	'Kammanu'@en	count	3
Q6382548	'Kedatuan'@en	count	3
Q6412602	'Kingdom of Igara'@en	count	3
Q6412652	'Kingdom of Semien'@en	count	3
Q6412675	'Kingdom of Valtio'@en	count	3
Q6468406	'Lachin Kurdish Republic'@en	count	3
Q65123867	'Kingdom of Yatenga'@en	count	3
Q7144388	'Pate sultanate'@en	count	3
Q7524320	'Sinhala Kingdom'@en	count	3
Q7636795	'Sultanate of Dahlak'@en	count	3
Q81893195	'Kingdom of Rohilkhand'@en	count	3
Q85774520	'Kingdom of Capsus'@en	count	3
Q86835744	'Kingdom of Ormond'@en	count	3
Q878726	'Bit-Zamani'@en	count	3
Q96385995	'Kingdom of Mankera'@en	count	3
Q96622157	'Lechang'@en	count	3
Q97357236	'Kingdom of the Sidhe'@en	count	3
Q97446628	'British Ghana'@en	count	3
Q97516320	'Tarascan'@en	count	3
Q100987768	'Independent Hawaii'@en	count	2
Q10259881	'Yuli'@en	count	2
Q105336399	'Luwiya'@en	count	2
Q10872373	'Army and Navy Marshal stronghold of the Republic of China'@en	count	2
Q109236308	'Thakuri dynasty'@en	count	2
Q111974133	'Togha Temürids'@en	count	2
Q1157519	'Daiaeni'@en	count	2
Q11929997	'Kushi'@en	count	2
Q11936115	'Masmughans of Damavand'@en	count	2
Q11938670	'Niatiaga'@en	count	2
Q1195649	'Duan tribe'@en	count	2
Q14516987	'Principality of Anhalt (1562–1606)'@en	count	2
Q15902493	'Shadow Government of China'@en	count	2
Q15907695	'Shan State Republic'@en	count	2
Q16514067	'Odessa People\'s Republic'@en	count	2
Q16674374	'Marquis of Veere and Flushing'@en	count	2
Q16858170	'Zabarima'@en	count	2
Q17108151	'Sultanate of Dewe'@en	count	2
Q18417182	'County of Tassarolo'@en	count	2
Q18648857	'The Landi State'@en	count	2
Q1967443	'Zuyev Republic'@en	count	2
Q20008225	'County of Borgonovo'@en	count	2
Q20009900	'Duchy of Bari'@en	count	2
Q2028730	'Orda Horde'@en	count	2
Q21076431	'Gwiriko'@en	count	2
Q2265843	'Sefwi'@en	count	2
Q22667352	'Sak Tz\'i\''@en	count	2
Q2300884	'Sonbai'@en	count	2
Q2509414	'Tambralinga'@en	count	2
Q2573715	'Duchy of Sorrento'@en	count	2
Q26236153	'Bidiga'@en	count	2
Q2658454	'Monarchies of Malaysia'@en	count	2
Q29954627	'Commonwealth of England, Scotland and Ireland'@en	count	2
Q3610549	'Kingdom of Ruhuna'@en	count	2
Q3715872	'Duchy of Piacenza'@en	count	2
Q3765271	'Utkala Kingdom'@en	count	2
Q3771895	'Glastening'@en	count	2
Q3818153	'Banu Ukhaidhir'@en	count	2
Q3867365	'Muraddash'@en	count	2
Q3932032	'Kamata Kingdom'@en	count	2
Q4094853	'Borchaly sultanate'@en	count	2
Q4146687	'State Meeting in Ufa'@en	count	2
Q4155480	'Dasarna Kingdom'@en	count	2
Q4167965	'Ancient Thracia'@en	count	2
Q4204052	'Islamic Revolutionary State of Afghanistan'@en	count	2
Q4212235	'Kangar union'@en	count	2
Q4216316	'Karusha Kingdom'@en	count	2
Q4272627	'Kasmira Kingdom'@en	count	2
Q4442012	'Stepanskoe Principality'@en	count	2
Q4777816	'Anupa Kingdom'@en	count	2
Q4807407	'Asmaka Kingdom'@en	count	2
Q5095124	'Chi Tu'@en	count	2
Q5305952	'Dravida Kingdom'@en	count	2
Q54006599	'Syrian Republic'@en	count	2
Q5520664	'Gandhara Kingdom'@en	count	2
Q5581085	'Gomanta Kingdom'@en	count	2
Q5653520	'Hara Huna Kingdom'@en	count	2
Q575247	'Pattin'@en	count	2
Q5941965	'Huna Kingdom'@en	count	2
Q5949183	'Gizilbunda'@en	count	2
Q6372836	'Karnata Kingdom'@en	count	2
Q6385364	'Kekeya Kingdom'@en	count	2
Q6393363	'Kerala Kingdom'@en	count	2
Q6400806	'Khasa'@en	count	2
Q6406219	'Kikata Kingdom'@en	count	2
Q6410251	'Kimpurusha Kingdom'@en	count	2
Q6414031	'Kinnara Kingdom'@en	count	2
Q6414862	'Kirata Kingdom'@en	count	2
Q6429495	'Konkana Kingdom'@en	count	2
Q6498248	'Lauhitya Kingdom'@en	count	2
Q6728457	'Madra'@en	count	2
Q6728459	'Madra Kingdom'@en	count	2
Q6734111	'Mahisha Kingdom'@en	count	2
Q6958282	'Naga Kingdom'@en	count	2
Q6967073	'Nasikya Kingdom'@en	count	2
Q6994316	'Nepa Kingdom'@en	count	2
Q7130792	'Pandya Kingdom'@en	count	2
Q7273754	'Zheltuga Republic'@en	count	2
Q7636791	'Sultanate of Arbabni'@en	count	2
Q7636794	'Sultanate of Dara'@en	count	2
Q97446618	'Spanish Equatorial Guinea'@en	count	2
Q97453140	'Kingdom of Luang Phrabang'@en	count	2
Q10869627	'Northeast Supreme Administrative Council'@en	count	1
Q10872458	'Northwest Chinese Soviet Federation'@en	count	1
Q109599840	'Socialist Republic of Germany'@en	count	1
