node1	label	node2
Q949268	reachable	Q5620921
Q949268	reachable	Q3765113
Q27842	reachable	Q234197
Q27842	reachable	Q4918669
Q842	reachable	Q2342282
Q4843701	reachable	Q2347668
Q4843701	reachable	Q31454
Q4843701	reachable	Q16953965
Q4843701	reachable	Q2080099
Q4843701	reachable	Q210682
Q4843701	reachable	Q284568
Q4843701	reachable	Q536476
Q4843701	reachable	Q568712
Q4843701	reachable	Q635394
Q4843701	reachable	Q1533541
Q4843701	reachable	Q3360048
Q2347668	reachable	Q31454
Q2347668	reachable	Q16953965
Q2347668	reachable	Q2080099
Q2347668	reachable	Q210682
Q2347668	reachable	Q284568
Q2347668	reachable	Q536476
Q2347668	reachable	Q568712
Q2347668	reachable	Q635394
Q2347668	reachable	Q1533541
Q2347668	reachable	Q3360048
Q503623	reachable	Q23498721
Q2043564	reachable	Q23500515
Q1703449	reachable	Q23501399
Q1703449	reachable	Q23501404
Q2370784	reachable	Q9903
Q2370784	reachable	Q12557
Q2370784	reachable	Q6821029
Q2370784	reachable	Q7313
Q2370784	reachable	Q486918
Q2370784	reachable	Q5066
Q2370784	reachable	Q6563843
Q2370784	reachable	Q7427
Q2370784	reachable	Q862304
Q2370784	reachable	Q1147043
Q2370784	reachable	Q7462
Q2370784	reachable	Q2214985
Q2370784	reachable	Q319460
Q2370784	reachable	Q4958
Q2370784	reachable	Q242115
Q2370784	reachable	Q1141471
Q2370784	reachable	Q1154556
Q2370784	reachable	Q1193822
Q2370784	reachable	Q1198071
Q2370784	reachable	Q1325075
Q2370784	reachable	Q1326742
Q2370784	reachable	Q526507
Q2370784	reachable	Q1154540
Q2370784	reachable	Q28322
Q2370784	reachable	Q707128
Q2370784	reachable	Q904766
Q2370784	reachable	Q1069829
Q2370784	reachable	Q783489
Q2370784	reachable	Q1192067
Q2370784	reachable	Q1192347
Q2370784	reachable	Q1323195
Q2370784	reachable	Q1143126
Q2370784	reachable	Q9683
Q2370784	reachable	Q571453
Q2370784	reachable	Q11175560
Q2370784	reachable	Q11180184
Q2370784	reachable	Q28370
Q2370784	reachable	Q7405
Q2370784	reachable	Q835435
Q2370784	reachable	Q28511
Q2370784	reachable	Q551067
Q2370784	reachable	Q62454
Q2370784	reachable	Q849770
Q2370784	reachable	Q1143164
Q2370784	reachable	Q1143524
Q2370784	reachable	Q1069868
Q2370784	reachable	Q875305
Q2370784	reachable	Q307069
Q2370784	reachable	Q62456
Q2370784	reachable	Q1539360
Q2370784	reachable	Q2006864
Q2370784	reachable	Q546282
Q2370784	reachable	Q49697
Q2370784	reachable	Q2314869
Q2370784	reachable	Q994451
Q2370784	reachable	Q1534482
Q2370784	reachable	Q1668970
Q2370784	reachable	Q306928
Q2370784	reachable	Q1471995
Q2370784	reachable	Q1149230
Q2370784	reachable	Q1330290
Q2370784	reachable	Q1069905
Q2370784	reachable	Q1145470
Q2370784	reachable	Q1329439
Q2370784	reachable	Q1730130
Q2370784	reachable	Q1149098
Q2370784	reachable	Q1472004
Q2370784	reachable	Q943392
Q2370784	reachable	Q274488
Q2370784	reachable	Q320930
Q2370784	reachable	Q845531
Q2370784	reachable	Q1147037
Q2370784	reachable	Q320925
Q2370784	reachable	Q2314907
Q2370784	reachable	Q504769
Q2370784	reachable	Q1574107
Q2370784	reachable	Q1072949
Q2370784	reachable	Q13414776
Q2370784	reachable	Q17030053
Q2370784	reachable	Q17034965
Q2370784	reachable	Q17036011
Q2370784	reachable	Q28405
Q2370784	reachable	Q703340
Q2370784	reachable	Q827040
Q2370784	reachable	Q10878917
Q2370784	reachable	Q7183
Q2370784	reachable	Q15902270
Q2370784	reachable	Q1147897
Q2370784	reachable	Q34756
Q2370784	reachable	Q35216
Q2370784	reachable	Q504759
Q2370784	reachable	Q1055713
Q2370784	reachable	Q1077538
Q2370784	reachable	Q1137403
Q2370784	reachable	Q1574130
Q2370784	reachable	Q197430
Q2370784	reachable	Q307066
Q2370784	reachable	Q912052
Q2370784	reachable	Q1025803
Q2370784	reachable	Q1056772
Q2370784	reachable	Q1069690
Q2370784	reachable	Q1207032
Q2370784	reachable	Q2208130
Q2370784	reachable	Q5364563
Q2370784	reachable	Q736936
Q2370784	reachable	Q8003894
Q2370784	reachable	Q1040193
Q2370784	reachable	Q1065073
Q2370784	reachable	Q11091481
Q2370784	reachable	Q1437302
Q2370784	reachable	Q912068
Q2370784	reachable	Q197598
Q2370784	reachable	Q912043
Q2370784	reachable	Q197913
Q2370784	reachable	Q1069609
Q2370784	reachable	Q15917061
Q2370784	reachable	Q11153551
Q2370784	reachable	Q11120039
Q2370784	reachable	Q17026804
Q2370784	reachable	Q284964
Q2370784	reachable	Q16510394
Q2370784	reachable	Q128938
Q2370784	reachable	Q169705
Q2370784	reachable	Q201727
Q696908	reachable	Q2371767
Q696908	reachable	Q2620729
Q696908	reachable	Q2277694
Q696908	reachable	Q9377189
Q402145	reachable	Q2390716
Q210542	reachable	Q2394474
Q221	reachable	Q240592
Q221	reachable	Q83286
Q221	reachable	Q1277557
Q221	reachable	Q2984402
Q221	reachable	Q777147
Q221	reachable	Q153128
Q221	reachable	Q191077
Q221	reachable	Q1448131
Q221	reachable	Q15102440
Q221	reachable	Q222232
Q221	reachable	Q3324855
Q221	reachable	Q1048340
Q221	reachable	Q19937663
Q221	reachable	Q241748
Q221	reachable	Q386496
Q221	reachable	Q548114
Q221	reachable	Q718374
Q221	reachable	Q913828
Q221	reachable	Q1923781
Q221	reachable	Q12754323
Q221	reachable	Q168501
Q221	reachable	Q2912772
Q221	reachable	Q684030
Q221	reachable	Q7418379
Q221	reachable	Q1233295
Q221	reachable	Q7418380
Q221	reachable	Q1423581
Q221	reachable	Q268970
Q221	reachable	Q28513
Q221	reachable	Q187035
Q221	reachable	Q14634439
Q221	reachable	Q878319
Q221	reachable	Q533534
Q221	reachable	Q131964
Q221	reachable	Q1028133
Q221	reachable	Q1989935
Q221	reachable	Q582781
Q221	reachable	Q7418359
Q221	reachable	Q7418361
Q221	reachable	Q7418363
Q221	reachable	Q7418366
Q221	reachable	Q7418374
Q221	reachable	Q8069734
Q221	reachable	Q12548
Q221	reachable	Q153136
Q221	reachable	Q697710
Q221	reachable	Q699964
Q221	reachable	Q653394
Q221	reachable	Q2121602
Q221	reachable	Q7418360
Q221	reachable	Q153080
Q221	reachable	Q175211
Q221	reachable	Q1234658
Q221	reachable	Q2564317
Q221	reachable	Q3078820
Q221	reachable	Q3138506
Q221	reachable	Q3138748
Q221	reachable	Q580460
Q221	reachable	Q3324459
Q221	reachable	Q5566041
Q221	reachable	Q31929
Q221	reachable	Q5283467
Q221	reachable	Q1152508
Q221	reachable	Q146246
Q221	reachable	Q12544
Q221	reachable	Q583038
Q221	reachable	Q10971
Q221	reachable	Q152136
Q221	reachable	Q42834
Q221	reachable	Q831791
Q221	reachable	Q2277
Q221	reachable	Q6680233
Q221	reachable	Q3755547
Q221	reachable	Q841916
Q221	reachable	Q17167
Q221	reachable	Q201038
Q221	reachable	Q5171759
Q243610	reachable	Q4470459
Q243652	reachable	Q516160
Q243652	reachable	Q171150
Q243652	reachable	Q25395037
Q243652	reachable	Q2899771
Q243652	reachable	Q253094
Q243652	reachable	Q3113481
Q243652	reachable	Q18331029
Q2454585	reachable	Q315432
Q2454585	reachable	Q430161
Q2454585	reachable	Q2010024
Q2454585	reachable	Q140359
Q2454585	reachable	Q12054859
Q2454585	reachable	Q1879239
Q2454585	reachable	Q2363259
Q2454585	reachable	Q268970
Q2454585	reachable	Q28513
Q2454585	reachable	Q42585
Q2454585	reachable	Q533534
Q2454585	reachable	Q686971
Q2454585	reachable	Q131964
Q2454585	reachable	Q2162698
Q2454585	reachable	Q12548
Q2454585	reachable	Q153136
Q2454585	reachable	Q697710
Q2454585	reachable	Q699964
Q2454585	reachable	Q153080
Q2454585	reachable	Q175211
Q2454585	reachable	Q1234658
Q2454585	reachable	Q2564317
Q2454585	reachable	Q3078820
Q2454585	reachable	Q3138506
Q2454585	reachable	Q3138748
Q2454585	reachable	Q580460
Q2454585	reachable	Q3324459
Q2454585	reachable	Q31929
Q2454585	reachable	Q5283467
Q2454585	reachable	Q1152508
Q2454585	reachable	Q146246
Q2454585	reachable	Q12544
Q2454585	reachable	Q583038
Q2454585	reachable	Q10971
Q2454585	reachable	Q152136
Q2454585	reachable	Q42834
Q2454585	reachable	Q831791
Q2454585	reachable	Q2277
Q2454585	reachable	Q6680233
Q2454585	reachable	Q3755547
Q2454585	reachable	Q841916
Q2454585	reachable	Q17167
Q2454585	reachable	Q201038
Q2454585	reachable	Q5171759
Q165040	reachable	Q24933875
Q165040	reachable	Q3968612
Q165040	reachable	Q968630
Q519718	reachable	Q24942574
Q519718	reachable	Q2500952
Q519718	reachable	Q25183044
Q36	reachable	Q24970591
Q36	reachable	Q24970593
Q36	reachable	Q303836
Q36	reachable	Q24970600
Q507796	reachable	Q25226947
Q507796	reachable	Q42889409
Q507796	reachable	Q48724296
Q507796	reachable	Q42889413
Q507796	reachable	Q42889414
Q33061	reachable	Q252323
Q33061	reachable	Q61961332
Q25395037	reachable	Q253094
Q25395037	reachable	Q3113481
Q25395037	reachable	Q18331029
Q3627069	reachable	Q25340956
Q25432445	reachable	Q7075820
Q25432445	reachable	Q1162983
Q25432445	reachable	Q12216996
Q25432445	reachable	Q12216998
Q25432445	reachable	Q12216999
Q25432445	reachable	Q12217001
Q25432445	reachable	Q12217003
Q25432445	reachable	Q12217004
Q25432445	reachable	Q12217005
Q25432445	reachable	Q1372503
Q25432445	reachable	Q1493892
Q25432445	reachable	Q15712629
Q25432445	reachable	Q15715196
Q25432445	reachable	Q16120426
Q25432445	reachable	Q2014671
Q25432445	reachable	Q3326429
Q25432445	reachable	Q3948374
Q25432445	reachable	Q4117775
Q25432445	reachable	Q4145971
Q25432445	reachable	Q6086288
Q25432445	reachable	Q3934817
Q25432445	reachable	Q3934837
Q25432445	reachable	Q3934822
Q25432445	reachable	Q3736239
Q25432445	reachable	Q3808910
Q25432445	reachable	Q3936690
Q25432445	reachable	Q2261321
Q25432445	reachable	Q3043596
Q25432445	reachable	Q1264808
Q25432445	reachable	Q975405
Q466803	reachable	Q2572901
Q858841	reachable	Q2576305
Q858841	reachable	Q1190905
Q2577303	reachable	Q3932080
Q2577303	reachable	Q426025
Q2577303	reachable	Q55599391
Q2577303	reachable	Q1232887
Q2577303	reachable	Q1241847
Q2577303	reachable	Q1761381
Q2577303	reachable	Q2297073
Q2577303	reachable	Q2723760
Q2703679	reachable	Q2579852
Q664	reachable	Q2594990
Q664	reachable	Q5148518
Q49683	reachable	Q2596884
Q49683	reachable	Q3270263
Q49683	reachable	Q4224853
Q207521	reachable	Q2603305
Q207521	reachable	Q48723590
Q207521	reachable	Q65080864
Q207521	reachable	Q7636797
Q207521	reachable	Q1468426
Q4833446	reachable	Q2607292
Q4833446	reachable	Q15146034
Q4833446	reachable	Q205466
Q618399	reachable	Q2610420
Q2895	reachable	Q2630410
Q2895	reachable	Q586369
Q2895	reachable	Q593230
Q2895	reachable	Q1028156
Q2895	reachable	Q1464784
Q2895	reachable	Q1523444
Q1000	reachable	Q265319
Q854	reachable	Q2670092
Q854	reachable	Q918153
Q854	reachable	Q1530762
Q854	reachable	Q1589163
Q854	reachable	Q3136850
Q854	reachable	Q6412581
Q854	reachable	Q3136869
Q854	reachable	Q3167772
Q854	reachable	Q1965597
Q854	reachable	Q3932084
Q854	reachable	Q6412671
Q2670092	reachable	Q918153
Q2670092	reachable	Q1530762
Q2670092	reachable	Q1589163
Q2670092	reachable	Q3136850
Q2670092	reachable	Q6412581
Q2670092	reachable	Q3136869
Q2670092	reachable	Q3167772
Q2670092	reachable	Q1965597
Q2670092	reachable	Q3932084
Q2670092	reachable	Q6412671
Q5947557	reachable	Q267484
Q267584	reachable	Q580188
Q267584	reachable	Q1042069
Q268970	reachable	Q28513
Q268970	reachable	Q533534
Q268970	reachable	Q131964
Q268970	reachable	Q12548
Q268970	reachable	Q153136
Q268970	reachable	Q697710
Q268970	reachable	Q699964
Q268970	reachable	Q153080
Q268970	reachable	Q175211
Q268970	reachable	Q1234658
Q268970	reachable	Q2564317
Q268970	reachable	Q3078820
Q268970	reachable	Q3138506
Q268970	reachable	Q3138748
Q268970	reachable	Q580460
Q268970	reachable	Q3324459
Q268970	reachable	Q31929
Q268970	reachable	Q5283467
Q268970	reachable	Q1152508
Q268970	reachable	Q146246
Q268970	reachable	Q12544
Q268970	reachable	Q583038
Q268970	reachable	Q10971
Q268970	reachable	Q152136
Q268970	reachable	Q42834
Q268970	reachable	Q831791
Q268970	reachable	Q2277
Q268970	reachable	Q6680233
Q268970	reachable	Q3755547
Q268970	reachable	Q841916
Q268970	reachable	Q17167
Q268970	reachable	Q201038
Q268970	reachable	Q5171759
Q518101	reachable	Q268970
Q518101	reachable	Q4118268
Q518101	reachable	Q28513
Q518101	reachable	Q533534
Q518101	reachable	Q131964
Q518101	reachable	Q12548
Q518101	reachable	Q153136
Q518101	reachable	Q697710
Q518101	reachable	Q699964
Q518101	reachable	Q153080
Q518101	reachable	Q175211
Q518101	reachable	Q1234658
Q518101	reachable	Q2564317
Q518101	reachable	Q3078820
Q518101	reachable	Q3138506
Q518101	reachable	Q3138748
Q518101	reachable	Q580460
Q518101	reachable	Q3324459
Q518101	reachable	Q31929
Q518101	reachable	Q5283467
Q518101	reachable	Q1152508
Q518101	reachable	Q146246
Q518101	reachable	Q12544
Q518101	reachable	Q583038
Q518101	reachable	Q10971
Q518101	reachable	Q152136
Q518101	reachable	Q42834
Q518101	reachable	Q831791
Q518101	reachable	Q2277
Q518101	reachable	Q6680233
Q518101	reachable	Q3755547
Q518101	reachable	Q841916
Q518101	reachable	Q17167
Q518101	reachable	Q201038
Q518101	reachable	Q5171759
Q27260	reachable	Q3042057
Q8842993	reachable	Q2741089
Q46652	reachable	Q27842
Q46652	reachable	Q234197
Q46652	reachable	Q4918669
Q28025	reachable	Q55521
Q28025	reachable	Q55522
Q28025	reachable	Q55523
Q28025	reachable	Q55525
Q28179	reachable	Q28057
Q28179	reachable	Q28208
Q28179	reachable	Q28322
Q28179	reachable	Q5958640
Q28179	reachable	Q698239
Q28179	reachable	Q699871
Q28179	reachable	Q715257
Q28179	reachable	Q28370
Q28179	reachable	Q28428
Q28179	reachable	Q28456
Q28179	reachable	Q28511
Q28179	reachable	Q704278
Q28179	reachable	Q1378584
Q28179	reachable	Q701273
Q28179	reachable	Q715210
Q28179	reachable	Q909606
Q28179	reachable	Q1155101
Q28233	reachable	Q28179
Q28233	reachable	Q28057
Q28233	reachable	Q28208
Q28233	reachable	Q28322
Q28233	reachable	Q5958640
Q28233	reachable	Q698239
Q28233	reachable	Q699871
Q28233	reachable	Q715257
Q28233	reachable	Q28370
Q28233	reachable	Q28428
Q28233	reachable	Q28456
Q28233	reachable	Q28511
Q28233	reachable	Q704278
Q28233	reachable	Q1378584
Q28233	reachable	Q701273
Q28233	reachable	Q715210
Q28233	reachable	Q909606
Q28233	reachable	Q1155101
Q28208	reachable	Q28322
Q28208	reachable	Q5958640
Q28208	reachable	Q698239
Q28208	reachable	Q699871
Q28208	reachable	Q715257
Q28208	reachable	Q28370
Q28208	reachable	Q28428
Q28208	reachable	Q28456
Q28208	reachable	Q28511
Q28208	reachable	Q704278
Q28208	reachable	Q1378584
Q28208	reachable	Q701273
Q28208	reachable	Q715210
Q28208	reachable	Q909606
Q28208	reachable	Q1155101
Q427941	reachable	Q28223873
Q427941	reachable	Q7443384
Q427941	reachable	Q5453126
Q427941	reachable	Q56315907
Q427941	reachable	Q4689073
Q491559	reachable	Q28278
Q491559	reachable	Q484104
Q491559	reachable	Q12591936
Q491559	reachable	Q12600580
Q491559	reachable	Q16172358
Q491559	reachable	Q28233
Q491559	reachable	Q503585
Q491559	reachable	Q28179
Q491559	reachable	Q28057
Q491559	reachable	Q28208
Q491559	reachable	Q28322
Q491559	reachable	Q5958640
Q491559	reachable	Q698239
Q491559	reachable	Q699871
Q491559	reachable	Q715257
Q491559	reachable	Q28370
Q491559	reachable	Q28428
Q491559	reachable	Q28456
Q491559	reachable	Q28511
Q491559	reachable	Q704278
Q491559	reachable	Q1378584
Q491559	reachable	Q701273
Q491559	reachable	Q715210
Q491559	reachable	Q909606
Q491559	reachable	Q1155101
Q715257	reachable	Q28370
Q715257	reachable	Q28428
Q715257	reachable	Q28456
Q715257	reachable	Q28511
Q715257	reachable	Q704278
Q715257	reachable	Q1378584
Q715257	reachable	Q701273
Q715257	reachable	Q715210
Q715257	reachable	Q909606
Q715257	reachable	Q1155101
Q28370	reachable	Q28511
Q28428	reachable	Q704278
Q28428	reachable	Q1155101
Q30592233	reachable	Q28455836
Q33946	reachable	Q28513
Q33946	reachable	Q42585
Q33946	reachable	Q131964
Q33946	reachable	Q2162698
Q33946	reachable	Q12548
Q33946	reachable	Q153136
Q33946	reachable	Q697710
Q33946	reachable	Q699964
Q33946	reachable	Q153080
Q33946	reachable	Q175211
Q33946	reachable	Q1234658
Q33946	reachable	Q2564317
Q33946	reachable	Q3078820
Q33946	reachable	Q3138506
Q33946	reachable	Q3138748
Q33946	reachable	Q580460
Q33946	reachable	Q3324459
Q33946	reachable	Q31929
Q33946	reachable	Q5283467
Q33946	reachable	Q1152508
Q33946	reachable	Q146246
Q33946	reachable	Q12544
Q33946	reachable	Q583038
Q33946	reachable	Q10971
Q33946	reachable	Q152136
Q33946	reachable	Q42834
Q33946	reachable	Q831791
Q33946	reachable	Q2277
Q33946	reachable	Q6680233
Q33946	reachable	Q3755547
Q33946	reachable	Q841916
Q33946	reachable	Q17167
Q33946	reachable	Q201038
Q33946	reachable	Q5171759
Q22880	reachable	Q28597313
Q68257039	reachable	Q28662489
Q408	reachable	Q286845
Q408	reachable	Q3136886
Q408	reachable	Q3137746
Q408	reachable	Q36687
Q408	reachable	Q56850459
Q408	reachable	Q7230856
Q184	reachable	Q2895
Q184	reachable	Q2630410
Q184	reachable	Q586369
Q184	reachable	Q593230
Q184	reachable	Q1028156
Q184	reachable	Q1464784
Q184	reachable	Q1523444
Q1470101	reachable	Q2899771
Q790	reachable	Q2979717
Q790	reachable	Q95408244
Q790	reachable	Q1472105
Q2979717	reachable	Q95408244
Q2979717	reachable	Q1472105
Q2980623	reachable	Q3627069
Q2980623	reachable	Q25340956
Q38610	reachable	Q2984260
Q2342822	reachable	Q2989491
Q2342822	reachable	Q3246245
Q2342822	reachable	Q3249587
Q2342822	reachable	Q800236
Q2991433	reachable	Q663258
Q2991433	reachable	Q2940142
Q2991433	reachable	Q1048918
Q2991433	reachable	Q5919137
Q2991433	reachable	Q740522
Q2991433	reachable	Q186513
Q2991433	reachable	Q369692
Q2991433	reachable	Q3307686
Q2991433	reachable	Q1203967
Q65166389	reachable	Q3031705
Q60023785	reachable	Q30744169
Q60023785	reachable	Q1028835
Q60023785	reachable	Q1028848
Q60023785	reachable	Q668294
Q30747910	reachable	Q4689103
Q30747910	reachable	Q1415585
Q30747910	reachable	Q427941
Q30747910	reachable	Q476757
Q30747910	reachable	Q28223873
Q30747910	reachable	Q1415128
Q30747910	reachable	Q7443384
Q30747910	reachable	Q1138904
Q30747910	reachable	Q5453126
Q30747910	reachable	Q1335260
Q30747910	reachable	Q56315907
Q30747910	reachable	Q4689073
Q91394308	reachable	Q307697
Q696913	reachable	Q3083571
Q696913	reachable	Q4853976
Q541455	reachable	Q3125368
Q541455	reachable	Q47525316
Q541455	reachable	Q1474791
Q3136869	reachable	Q3167772
Q3136869	reachable	Q1965597
Q3136869	reachable	Q3932084
Q3136869	reachable	Q6412671
Q1016	reachable	Q31454
Q1016	reachable	Q16953965
Q1016	reachable	Q2080099
Q1016	reachable	Q210682
Q1016	reachable	Q284568
Q1016	reachable	Q536476
Q1016	reachable	Q568712
Q1016	reachable	Q635394
Q1016	reachable	Q1533541
Q1016	reachable	Q3360048
Q27	reachable	Q31747
Q27	reachable	Q1140152
Q27	reachable	Q174193
Q27	reachable	Q57695350
Q27	reachable	Q161885
Q27	reachable	Q215530
Q27	reachable	Q179876
Q27	reachable	Q230791
Q27	reachable	Q16824250
Q27	reachable	Q33127325
Q27	reachable	Q5327935
Q27	reachable	Q844250
Q27	reachable	Q105313
Q27	reachable	Q1153798
Q27	reachable	Q1483510
Q27	reachable	Q905131
Q27	reachable	Q676184
Q828665	reachable	Q3183526
Q828665	reachable	Q1228622
Q230407	reachable	Q3185305
Q48685	reachable	Q3185305
Q228	reachable	Q31929
Q228	reachable	Q1152508
Q228	reachable	Q146246
Q228	reachable	Q12544
Q228	reachable	Q583038
Q228	reachable	Q10971
Q228	reachable	Q152136
Q228	reachable	Q42834
Q228	reachable	Q831791
Q228	reachable	Q2277
Q228	reachable	Q6680233
Q228	reachable	Q3755547
Q228	reachable	Q841916
Q228	reachable	Q17167
Q228	reachable	Q201038
Q228	reachable	Q5171759
Q468902	reachable	Q31929
Q468902	reachable	Q1152508
Q468902	reachable	Q146246
Q468902	reachable	Q12544
Q468902	reachable	Q583038
Q468902	reachable	Q10971
Q468902	reachable	Q152136
Q468902	reachable	Q42834
Q468902	reachable	Q831791
Q468902	reachable	Q2277
Q468902	reachable	Q6680233
Q468902	reachable	Q3755547
Q468902	reachable	Q841916
Q468902	reachable	Q17167
Q468902	reachable	Q201038
Q468902	reachable	Q5171759
Q319881	reachable	Q391189
Q319881	reachable	Q152855
Q319881	reachable	Q699446
Q325493	reachable	Q4296376
Q83958	reachable	Q3273852
Q83958	reachable	Q3625641
Q83958	reachable	Q957854
Q83958	reachable	Q978071
Q5919137	reachable	Q3307686
Q5919137	reachable	Q186513
Q5919137	reachable	Q1203967
Q497777	reachable	Q3399982
Q497777	reachable	Q65163807
Q497777	reachable	Q204920
Q497777	reachable	Q217196
Q497777	reachable	Q766543
Q497777	reachable	Q123559
Q497777	reachable	Q1541699
Q497777	reachable	Q21088788
Q497777	reachable	Q126936
Q497777	reachable	Q663258
Q497777	reachable	Q216791
Q497777	reachable	Q219415
Q497777	reachable	Q2940142
Q497777	reachable	Q1126678
Q497777	reachable	Q747040
Q497777	reachable	Q1048918
Q497777	reachable	Q5919137
Q497777	reachable	Q740522
Q497777	reachable	Q186513
Q497777	reachable	Q369692
Q497777	reachable	Q3307686
Q497777	reachable	Q1203967
Q3403551	reachable	Q4350658
Q3403551	reachable	Q680530
Q3532158	reachable	Q3446126
Q3532158	reachable	Q877155
Q142	reachable	Q3446152
Q142	reachable	Q3559284
Q3446210	reachable	Q61901679
Q3446210	reachable	Q2295939
Q3446214	reachable	Q616915
Q3456373	reachable	Q4948
Q3456373	reachable	Q106394714
Q3456373	reachable	Q106395492
Q3456373	reachable	Q12634993
Q3456373	reachable	Q3511771
Q3456373	reachable	Q694740
Q3456373	reachable	Q22936174
Q3456373	reachable	Q1789596
Q4114520	reachable	Q3456400
Q1028	reachable	Q3497642
Q1028	reachable	Q457242
Q1028	reachable	Q763141
Q1028	reachable	Q907234
Q1028	reachable	Q12183875
Q1028	reachable	Q37102
Q1028	reachable	Q970799
Q1028	reachable	Q582861
Q1028	reachable	Q199688
Q1028	reachable	Q160307
Q1028	reachable	Q75613
Q1028	reachable	Q12536
Q1028	reachable	Q207600
Q1028	reachable	Q431575
Q1028	reachable	Q828665
Q1028	reachable	Q940123
Q1028	reachable	Q205708
Q1028	reachable	Q5947557
Q1028	reachable	Q6138043
Q1028	reachable	Q965692
Q1028	reachable	Q3183526
Q1028	reachable	Q267484
Q1028	reachable	Q171740
Q1028	reachable	Q1228622
Q71084	reachable	Q3514973
Q71084	reachable	Q508488
Q71084	reachable	Q58296
Q71084	reachable	Q659312
Q71084	reachable	Q1122980
Q71084	reachable	Q157070
Q71084	reachable	Q158835
Q71084	reachable	Q159856
Q71084	reachable	Q2629137
Q71084	reachable	Q2719360
Q71084	reachable	Q302454
Q71084	reachable	Q309460
Q71084	reachable	Q3456410
Q71084	reachable	Q599613
Q71084	reachable	Q638575
Q71084	reachable	Q69323
Q71084	reachable	Q697787
Q71084	reachable	Q174306
Q71084	reachable	Q3294806
Q71084	reachable	Q3456469
Q71084	reachable	Q707584
Q71084	reachable	Q871606
Q71084	reachable	Q11915046
Q71084	reachable	Q1861346
Q71084	reachable	Q70972
Q71084	reachable	Q100272879
Q71084	reachable	Q3456417
Q71084	reachable	Q46370
Q71084	reachable	Q538677
Q71084	reachable	Q63021609
Q71084	reachable	Q638503
Q71084	reachable	Q200262
Q71084	reachable	Q3446210
Q71084	reachable	Q61901679
Q71084	reachable	Q2295939
Q6534768	reachable	Q35583423
Q6534768	reachable	Q54965450
Q35583423	reachable	Q54965450
Q956357	reachable	Q3558385
Q3591823	reachable	Q4114520
Q3591823	reachable	Q3456400
Q81931	reachable	Q368986
Q81931	reachable	Q7314467
Q81931	reachable	Q7314513
Q37024	reachable	Q838261
Q37024	reachable	Q83286
Q37024	reachable	Q1277557
Q37024	reachable	Q2984402
Q37024	reachable	Q777147
Q37024	reachable	Q153128
Q37024	reachable	Q191077
Q37024	reachable	Q1448131
Q37024	reachable	Q15102440
Q37024	reachable	Q222232
Q37024	reachable	Q3324855
Q37024	reachable	Q1048340
Q37024	reachable	Q19937663
Q37024	reachable	Q241748
Q37024	reachable	Q386496
Q37024	reachable	Q548114
Q37024	reachable	Q718374
Q37024	reachable	Q913828
Q37024	reachable	Q1923781
Q37024	reachable	Q12754323
Q37024	reachable	Q168501
Q37024	reachable	Q2912772
Q37024	reachable	Q684030
Q37024	reachable	Q7418379
Q37024	reachable	Q1233295
Q37024	reachable	Q7418380
Q37024	reachable	Q1423581
Q37024	reachable	Q268970
Q37024	reachable	Q28513
Q37024	reachable	Q187035
Q37024	reachable	Q14634439
Q37024	reachable	Q878319
Q37024	reachable	Q533534
Q37024	reachable	Q131964
Q37024	reachable	Q1028133
Q37024	reachable	Q1989935
Q37024	reachable	Q582781
Q37024	reachable	Q7418359
Q37024	reachable	Q7418361
Q37024	reachable	Q7418363
Q37024	reachable	Q7418366
Q37024	reachable	Q7418374
Q37024	reachable	Q8069734
Q37024	reachable	Q12548
Q37024	reachable	Q153136
Q37024	reachable	Q697710
Q37024	reachable	Q699964
Q37024	reachable	Q653394
Q37024	reachable	Q2121602
Q37024	reachable	Q7418360
Q37024	reachable	Q153080
Q37024	reachable	Q175211
Q37024	reachable	Q1234658
Q37024	reachable	Q2564317
Q37024	reachable	Q3078820
Q37024	reachable	Q3138506
Q37024	reachable	Q3138748
Q37024	reachable	Q580460
Q37024	reachable	Q3324459
Q37024	reachable	Q5566041
Q37024	reachable	Q31929
Q37024	reachable	Q5283467
Q37024	reachable	Q1152508
Q37024	reachable	Q146246
Q37024	reachable	Q12544
Q37024	reachable	Q583038
Q37024	reachable	Q10971
Q37024	reachable	Q152136
Q37024	reachable	Q42834
Q37024	reachable	Q831791
Q37024	reachable	Q2277
Q37024	reachable	Q6680233
Q37024	reachable	Q3755547
Q37024	reachable	Q841916
Q37024	reachable	Q17167
Q37024	reachable	Q201038
Q37024	reachable	Q5171759
Q403	reachable	Q37024
Q403	reachable	Q934644
Q403	reachable	Q838261
Q403	reachable	Q269864
Q403	reachable	Q83286
Q403	reachable	Q1269919
Q403	reachable	Q1277557
Q403	reachable	Q2984402
Q403	reachable	Q777147
Q403	reachable	Q153128
Q403	reachable	Q191077
Q403	reachable	Q1448131
Q403	reachable	Q15102440
Q403	reachable	Q222232
Q403	reachable	Q3324855
Q403	reachable	Q1048340
Q403	reachable	Q19937663
Q403	reachable	Q241748
Q403	reachable	Q386496
Q403	reachable	Q548114
Q403	reachable	Q718374
Q403	reachable	Q913828
Q403	reachable	Q1923781
Q403	reachable	Q12754323
Q403	reachable	Q168501
Q403	reachable	Q2912772
Q403	reachable	Q684030
Q403	reachable	Q7418379
Q403	reachable	Q1233295
